frameId,image_path,xte,steering,throttle
196,196_cam-image_array_.jpg,-0.2706353,0.7358101292660360,0.3
197,197_cam-image_array_.jpg,-0.0933834,0.7358101292660360,0.3
198,198_cam-image_array_.jpg,-0.0933834,0.7358101292660360,0.3
199,199_cam-image_array_.jpg,0.0142250005,0.7358101292660360,0.3
200,200_cam-image_array_.jpg,0.0142250005,0.7358101292660360,0.3
201,201_cam-image_array_.jpg,0.01401121,0.7358101292660360,0.3
202,202_cam-image_array_.jpg,0.01401121,0.7358101292660360,0.3
203,203_cam-image_array_.jpg,-0.15304002,0.7358101292660360,0.3
204,204_cam-image_array_.jpg,-0.15304002,0.7358101292660360,0.3
205,205_cam-image_array_.jpg,-0.15304002,0.7358101292660360,0.3
206,206_cam-image_array_.jpg,-0.3354712,0.7275541958056000,0.3
207,207_cam-image_array_.jpg,-0.3354712,0.7275541958056000,0.3
208,208_cam-image_array_.jpg,-0.32777968,0.7358101292660360,0.3
209,209_cam-image_array_.jpg,-0.32777968,0.7358101292660360,0.3
210,210_cam-image_array_.jpg,-0.23632902,0.7358101292660360,0.3
211,211_cam-image_array_.jpg,-0.23632902,0.7275541958056000,0.3
212,212_cam-image_array_.jpg,-0.004853217,0.7275541958056000,0.3
213,213_cam-image_array_.jpg,-0.004853217,0.7605779296473450,0.3
214,214_cam-image_array_.jpg,0.034724087,0.7605779296473450,0.3
215,215_cam-image_array_.jpg,0.034724087,0.9091847319352,0.3
216,216_cam-image_array_.jpg,-0.06745972,0.9091847319352,0.3
217,217_cam-image_array_.jpg,-0.06745972,0.9091847319352,0.3
218,218_cam-image_array_.jpg,-0.18826778,0.9091847319352,0.3
219,219_cam-image_array_.jpg,-0.18826778,0.9091847319352,0.3
220,220_cam-image_array_.jpg,-0.17779113,0.9091847319352,0.3
221,221_cam-image_array_.jpg,-0.17779113,0.9091847319352,0.3
222,222_cam-image_array_.jpg,-0.17779113,0.9091847319352,0.3
223,223_cam-image_array_.jpg,-0.17779113,0.9009287984747640,0.3
224,224_cam-image_array_.jpg,0.03752352,0.9009287984747640,0.3
225,225_cam-image_array_.jpg,0.03752352,0.9009287984747640,0.3
226,226_cam-image_array_.jpg,0.21918106,0.9009287984747640,0.3
227,227_cam-image_array_.jpg,0.21918106,0.8266253973308360,0.3
228,228_cam-image_array_.jpg,0.21918106,0.686274528503418,0.3
229,229_cam-image_array_.jpg,0.24563509,0.686274528503418,0.3
230,230_cam-image_array_.jpg,0.24563509,0.620227060819927,0.3
231,231_cam-image_array_.jpg,0.24563509,0.620227060819927,0.3
232,232_cam-image_array_.jpg,0.48472357,0.620227060819927,0.3
233,233_cam-image_array_.jpg,0.48472357,0.620227060819927,0.3
234,234_cam-image_array_.jpg,0.6532346,0.6284829942803630,0.3
235,235_cam-image_array_.jpg,0.6532346,0.6284829942803630,0.3
236,236_cam-image_array_.jpg,0.6532346,0.6284829942803630,0.3
237,237_cam-image_array_.jpg,0.7245399,0.6284829942803630,0.3
238,238_cam-image_array_.jpg,0.7245399,-0.0670794562289589,0.3
239,239_cam-image_array_.jpg,0.6641413,-0.0670794562289589,0.3
240,240_cam-image_array_.jpg,0.6641413,-1.0,0.3
241,241_cam-image_array_.jpg,0.6641413,-1.0,0.3
242,242_cam-image_array_.jpg,0.9227153,-1.0,0.3
243,243_cam-image_array_.jpg,0.9227153,-1.0,0.3
244,244_cam-image_array_.jpg,1.0657238,-1.0,0.3
245,245_cam-image_array_.jpg,1.0657238,-1.0,0.3
246,246_cam-image_array_.jpg,1.0657238,-1.0,0.3
247,247_cam-image_array_.jpg,1.15342,-1.0,0.3
248,248_cam-image_array_.jpg,1.15342,-1.0,0.3
249,249_cam-image_array_.jpg,1.2624006,-1.0,0.3
250,250_cam-image_array_.jpg,1.2624006,-1.0,0.3
251,251_cam-image_array_.jpg,1.2624006,-1.0,0.3
252,252_cam-image_array_.jpg,1.2624006,-1.0,0.3
253,253_cam-image_array_.jpg,1.177733,-1.0,0.3
254,254_cam-image_array_.jpg,1.177733,-1.0,0.3
255,255_cam-image_array_.jpg,1.0615438,-1.0,0.3
256,256_cam-image_array_.jpg,1.0615438,-1.0,0.3
257,257_cam-image_array_.jpg,1.0615438,-1.0,0.3
258,258_cam-image_array_.jpg,0.98967516,-1.0,0.3
259,259_cam-image_array_.jpg,0.98967516,-1.0,0.3
260,260_cam-image_array_.jpg,0.97919077,-1.0,0.3
261,261_cam-image_array_.jpg,0.97919077,-1.0,0.3
262,262_cam-image_array_.jpg,0.98646146,-1.0,0.3
263,263_cam-image_array_.jpg,0.98646146,-1.0,0.3
264,264_cam-image_array_.jpg,0.98646146,-1.0,0.3
265,265_cam-image_array_.jpg,0.8951454,-1.0,0.3
266,266_cam-image_array_.jpg,0.8951454,-1.0,0.3
267,267_cam-image_array_.jpg,0.8951454,-1.0,0.3
268,268_cam-image_array_.jpg,0.78012645,-1.0,0.3
269,269_cam-image_array_.jpg,0.78012645,-1.0,0.3
270,270_cam-image_array_.jpg,0.66358835,-1.0,0.3
271,271_cam-image_array_.jpg,0.66358835,-1.0,0.3
272,272_cam-image_array_.jpg,0.84644,-1.0,0.3
273,273_cam-image_array_.jpg,0.84644,-1.0,0.3
274,274_cam-image_array_.jpg,0.7461483,-1.0,0.3
275,275_cam-image_array_.jpg,0.7461483,-1.0,0.3
276,276_cam-image_array_.jpg,0.8102259,-1.0,0.3
277,277_cam-image_array_.jpg,0.8102259,-1.0,0.3
278,278_cam-image_array_.jpg,0.7126097,-1.0,0.3
279,279_cam-image_array_.jpg,0.7126097,-1.0,0.3
280,280_cam-image_array_.jpg,0.60720885,-1.0,0.3
281,281_cam-image_array_.jpg,0.60720885,-1.0,0.3
282,282_cam-image_array_.jpg,0.29190478,-1.0,0.3
283,283_cam-image_array_.jpg,0.29190478,-1.0,0.3
284,284_cam-image_array_.jpg,-0.16650657,-1.0,0.3
285,285_cam-image_array_.jpg,-0.16650657,-1.0,0.3
286,286_cam-image_array_.jpg,-0.66857195,-1.0,0.3
287,287_cam-image_array_.jpg,-0.66857195,-1.0,0.3
288,288_cam-image_array_.jpg,-0.66857195,-0.7358101292660360,0.3
289,289_cam-image_array_.jpg,-0.66857195,-0.7358101292660360,0.3
290,290_cam-image_array_.jpg,-0.8284086,0.0257998516685084,0.3
291,291_cam-image_array_.jpg,-0.8284086,0.0257998516685084,0.3
292,292_cam-image_array_.jpg,-0.8910028,1.0,0.3
293,293_cam-image_array_.jpg,-0.8910028,1.0,0.3
294,294_cam-image_array_.jpg,-1.0775881,1.0,0.3
295,295_cam-image_array_.jpg,-1.0775881,1.0,0.3
296,296_cam-image_array_.jpg,-1.0775881,1.0,0.3
297,297_cam-image_array_.jpg,-1.3657622,1.0,0.3
298,298_cam-image_array_.jpg,-1.3657622,1.0,0.3
299,299_cam-image_array_.jpg,-1.4746886,1.0,0.3
300,300_cam-image_array_.jpg,-1.4746886,1.0,0.3
301,301_cam-image_array_.jpg,-1.4185696,1.0,0.3
302,302_cam-image_array_.jpg,-1.4185696,1.0,0.3
303,303_cam-image_array_.jpg,-1.3464874,1.0,0.3
304,304_cam-image_array_.jpg,-1.3464874,1.0,0.3
305,305_cam-image_array_.jpg,-1.2582133,1.0,0.3
306,306_cam-image_array_.jpg,-1.2582133,1.0,0.3
307,307_cam-image_array_.jpg,-1.0902917,1.0,0.3
308,308_cam-image_array_.jpg,-1.0902917,1.0,0.3
309,309_cam-image_array_.jpg,-0.95653474,1.0,0.3
310,310_cam-image_array_.jpg,-0.95653474,1.0,0.3
311,311_cam-image_array_.jpg,-0.8665027,1.0,0.3
312,312_cam-image_array_.jpg,-0.8665027,1.0,0.3
313,313_cam-image_array_.jpg,-0.7497775,1.0,0.2895040091346290
314,314_cam-image_array_.jpg,-0.7497775,1.0,0.2895040091346290
315,315_cam-image_array_.jpg,-0.6351648,1.0,0.2895040091346290
316,316_cam-image_array_.jpg,-0.6351648,1.0,0.2895040091346290
317,317_cam-image_array_.jpg,-0.6351648,1.0,0.2895040091346290
318,318_cam-image_array_.jpg,-0.7572631,1.0,0.2895040091346290
319,319_cam-image_array_.jpg,-0.7572631,1.0,0.2895040091346290
320,320_cam-image_array_.jpg,-0.66604733,1.0,0.2895040091346290
321,321_cam-image_array_.jpg,-0.66604733,1.0,0.2895040091346290
322,322_cam-image_array_.jpg,-0.51419884,1.0,0.2895040091346290
323,323_cam-image_array_.jpg,-0.51419884,1.0,0.2895040091346290
324,324_cam-image_array_.jpg,-0.53696877,1.0,0.2802767893847300
325,325_cam-image_array_.jpg,-0.53696877,1.0,0.2802767893847300
326,326_cam-image_array_.jpg,-0.5476357,1.0,0.2710495696348300
327,327_cam-image_array_.jpg,-0.5476357,1.0,0.2710495696348300
328,328_cam-image_array_.jpg,-0.5904614,1.0,0.2710495696348300
329,329_cam-image_array_.jpg,-0.5904614,1.0,0.2710495696348300
330,330_cam-image_array_.jpg,-0.6904833,1.0,0.2710495696348300
331,331_cam-image_array_.jpg,-0.6904833,1.0,0.2710495696348300
332,332_cam-image_array_.jpg,-0.9976926,1.0,0.2710495696348300
333,333_cam-image_array_.jpg,-0.9976926,1.0,0.2710495696348300
334,334_cam-image_array_.jpg,-0.85729325,1.0,0.2710495696348300
335,335_cam-image_array_.jpg,-0.85729325,1.0,0.2710495696348300
336,336_cam-image_array_.jpg,-0.2785706,1.0,0.2710495696348300
337,337_cam-image_array_.jpg,-0.2785706,1.0,0.2710495696348300
338,338_cam-image_array_.jpg,0.5483409,1.0,0.2710495696348300
339,339_cam-image_array_.jpg,0.5483409,1.0,0.2710495696348300
340,340_cam-image_array_.jpg,0.5483409,1.0,0.2710495696348300
341,341_cam-image_array_.jpg,1.4163378,1.0,0.2710495696348300
342,342_cam-image_array_.jpg,1.4163378,1.0,0.2710495696348300
343,343_cam-image_array_.jpg,1.1799145,1.0,0.2710495696348300
344,344_cam-image_array_.jpg,1.1799145,1.0,0.2710495696348300
345,345_cam-image_array_.jpg,0.9714365,1.0,0.2802767893847300
346,346_cam-image_array_.jpg,0.9714365,1.0,0.2802767893847300
347,347_cam-image_array_.jpg,0.9714365,1.0,0.2802767893847300
348,348_cam-image_array_.jpg,0.9714365,1.0,0.2802767893847300
349,349_cam-image_array_.jpg,0.909761,1.0,0.2802767893847300
350,350_cam-image_array_.jpg,0.909761,1.0,0.2895040091346290
351,351_cam-image_array_.jpg,1.0591205,1.0,0.2895040091346290
352,352_cam-image_array_.jpg,1.0591205,1.0,0.2895040091346290
353,353_cam-image_array_.jpg,1.0591205,1.0,0.2895040091346290
354,354_cam-image_array_.jpg,1.0958331,1.0,0.2895040091346290
355,355_cam-image_array_.jpg,1.0958331,1.0,0.2895040091346290
356,356_cam-image_array_.jpg,1.1916512,1.0,0.2895040091346290
357,357_cam-image_array_.jpg,1.1916512,1.0,0.2895040091346290
358,358_cam-image_array_.jpg,1.1916512,1.0,0.2895040091346290
359,359_cam-image_array_.jpg,1.2644494,1.0,0.2895040091346290
360,360_cam-image_array_.jpg,1.2644494,1.0,0.2895040091346290
361,361_cam-image_array_.jpg,1.2644494,1.0,0.2895040091346290
362,362_cam-image_array_.jpg,1.2346874,1.0,0.2895040091346290
363,363_cam-image_array_.jpg,1.2346874,1.0,0.2895040091346290
364,364_cam-image_array_.jpg,-0.3845374,0.8018575969495270,0.3
365,365_cam-image_array_.jpg,-0.3845374,0.0,0.3
366,366_cam-image_array_.jpg,-1.62718,0.0,0.3
367,367_cam-image_array_.jpg,-1.62718,0.0,0.3
368,368_cam-image_array_.jpg,-1.62718,0.0,0.3
369,369_cam-image_array_.jpg,-1.5433003,0.0,0.3
370,370_cam-image_array_.jpg,-1.5433003,0.0,0.3
371,371_cam-image_array_.jpg,-1.452759,0.0,0.3
372,372_cam-image_array_.jpg,-1.452759,0.0,0.3
373,373_cam-image_array_.jpg,-1.3611494,0.0,0.3
374,374_cam-image_array_.jpg,-1.3611494,0.0,0.3
375,375_cam-image_array_.jpg,-1.3817788,0.0,0.3
376,376_cam-image_array_.jpg,-1.3817788,0.0,0.3
377,377_cam-image_array_.jpg,-1.0809902,-0.4551083288694680,0.3
378,378_cam-image_array_.jpg,-0.90879136,-0.4551083288694680,0.3
379,379_cam-image_array_.jpg,-0.90879136,-1.0,0.3
380,380_cam-image_array_.jpg,-0.90879136,-1.0,0.3
381,381_cam-image_array_.jpg,-0.928103,-1.0,0.3
382,382_cam-image_array_.jpg,-0.928103,-1.0,0.3
383,383_cam-image_array_.jpg,-0.38028547,-1.0,0.3
384,384_cam-image_array_.jpg,-0.38028547,-0.7192982623451640,0.3
385,385_cam-image_array_.jpg,-0.012919482,-0.7192982623451640,0.3
386,386_cam-image_array_.jpg,-0.012919482,1.0,0.3
387,387_cam-image_array_.jpg,-0.14645514,1.0,0.3
388,388_cam-image_array_.jpg,-0.14645514,1.0,0.3
389,389_cam-image_array_.jpg,-0.14645514,1.0,0.3
390,390_cam-image_array_.jpg,-0.29965496,1.0,0.3
391,391_cam-image_array_.jpg,-0.29965496,1.0,0.3
392,392_cam-image_array_.jpg,-0.29392308,1.0,0.3
393,393_cam-image_array_.jpg,-0.29392308,1.0,0.3
394,394_cam-image_array_.jpg,0.21386614,1.0,0.3
395,395_cam-image_array_.jpg,0.21386614,1.0,0.3
396,396_cam-image_array_.jpg,0.21386614,1.0,0.3
397,397_cam-image_array_.jpg,0.8993822,1.0,0.3
398,398_cam-image_array_.jpg,0.8993822,1.0,0.3
399,399_cam-image_array_.jpg,1.167494,1.0,0.3
400,400_cam-image_array_.jpg,1.167494,1.0,0.3
401,401_cam-image_array_.jpg,1.167494,1.0,0.3
402,402_cam-image_array_.jpg,0.9937331,1.0,0.3
403,403_cam-image_array_.jpg,0.9937331,1.0,0.3
404,404_cam-image_array_.jpg,0.9937331,1.0,0.3
405,405_cam-image_array_.jpg,0.4257727,1.0,0.3
406,406_cam-image_array_.jpg,0.4257727,1.0,0.3
407,407_cam-image_array_.jpg,0.4257727,1.0,0.3
408,408_cam-image_array_.jpg,0.3900716,1.0,0.3
409,409_cam-image_array_.jpg,0.3900716,1.0,0.3
410,410_cam-image_array_.jpg,0.0998122,1.0,0.3
411,411_cam-image_array_.jpg,0.0998122,1.0,0.3
412,412_cam-image_array_.jpg,-0.11974184,1.0,0.3
413,413_cam-image_array_.jpg,-0.11974184,1.0,0.3
414,414_cam-image_array_.jpg,-0.27865434,1.0,0.3
415,415_cam-image_array_.jpg,-0.27865434,1.0,0.3
416,416_cam-image_array_.jpg,-0.27865434,1.0,0.3
417,417_cam-image_array_.jpg,-0.45291275,1.0,0.3
418,418_cam-image_array_.jpg,-0.45291275,1.0,0.3
419,419_cam-image_array_.jpg,-0.3373008,1.0,0.3
420,420_cam-image_array_.jpg,-0.3373008,0.0257998516685084,0.3
421,421_cam-image_array_.jpg,-0.13695383,0.0257998516685084,0.3
422,422_cam-image_array_.jpg,-0.13695383,0.017543918208072,0.3
423,423_cam-image_array_.jpg,0.10428448,0.017543918208072,0.3
